RowNumber,CustomerId,CreditScore,GeographyID,GenderID,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,"Bank DOJ"
348,15747358,643,3,1,59,7,170331.37,1,1,1,32171.79,0,21-06-2016
349,15735203,654,3,2,32,4,114510.85,1,1,1,126143.23,0,19-06-2019
350,15576256,582,1,1,39,7,0,2,1,1,129892.93,0,16-05-2016
351,15659420,659,2,1,32,5,107594.11,2,1,1,102416.84,0,07-11-2017
352,15593365,762,2,1,39,7,81273.13,1,1,1,18719.67,0,01-01-2016
353,15777352,568,2,2,32,7,169399.6,1,1,0,61936.22,0,29-08-2016
354,15812007,670,2,1,25,3,0,2,1,1,78358.94,0,18-12-2019
355,15625461,613,1,2,45,7,187841.99,2,1,1,147224.27,0,15-08-2016
356,15739438,539,1,1,30,5,0,2,1,0,160979.66,0,09-04-2018
357,15611759,850,2,2,57,3,126776.3,2,1,1,132298.49,0,12-12-2019
358,15661629,522,2,1,34,4,126436.29,1,1,0,174248.52,1,19-11-2018
359,15633950,737,1,1,41,5,101960.74,1,1,1,123547.28,0,30-12-2017
360,15592386,520,1,1,58,4,0,2,0,1,32790.02,0,07-09-2019
361,15803716,706,2,1,28,7,0,2,0,1,181543.67,0,21-03-2016
362,15696674,643,3,2,45,6,150842.93,1,0,1,2319.96,1,18-04-2017
363,15706365,648,1,2,50,4,102535.57,1,1,1,189543.19,0,19-07-2019
364,15745088,443,3,2,29,6,99027.61,2,1,0,10940.4,0,09-01-2017
365,15676715,640,1,1,68,7,0,2,1,1,199493.38,0,02-04-2016
366,15613085,628,2,2,33,3,0,1,1,1,188193.25,0,28-09-2019
367,15633537,540,3,2,42,6,87271.41,2,1,0,172572.64,0,31-03-2017
368,15594720,460,3,2,35,3,102742.91,2,1,1,189339.6,0,06-12-2019
369,15684042,636,3,1,34,5,40105.51,2,0,1,53512.16,0,28-09-2017
370,15583303,593,1,2,29,3,152265.43,1,1,0,34004.44,0,16-11-2019
371,15611579,801,2,1,42,4,141947.67,1,1,1,10598.29,0,01-08-2019
372,15774696,640,3,2,75,3,106307.91,2,0,1,113428.77,0,24-12-2019
373,15694506,611,3,1,31,5,107884.81,2,1,1,183487.98,0,05-09-2018
374,15688074,802,3,1,31,7,125013.72,1,1,1,187658.09,0,19-03-2016
375,15759537,717,3,1,35,4,58469.37,2,1,1,172459.39,0,03-09-2019
376,15758449,769,1,2,39,7,0,1,0,1,21016,0,07-08-2016
377,15583456,745,3,1,45,5,117231.63,3,1,1,122381.02,1,20-09-2018
378,15667871,572,2,1,35,5,152390.26,1,1,0,128123.66,0,11-02-2018
379,15677371,629,2,2,30,4,34013.63,1,1,0,19570.63,0,01-12-2018
380,15629677,687,2,2,39,4,0,3,0,0,188150.6,1,27-01-2019
381,15713578,483,1,2,50,7,0,2,1,1,111020.24,0,31-03-2016
382,15591509,690,1,1,36,6,101583.11,2,1,0,123775.15,0,12-06-2017
383,15568240,492,3,2,30,4,77168.87,2,0,1,146700.22,0,26-05-2019
384,15622993,709,3,1,28,5,124695.72,2,1,0,145251.35,0,17-04-2018
385,15689294,705,3,1,44,6,105934.96,1,1,0,82463.69,0,11-03-2017
386,15720910,560,1,2,66,4,0,1,1,1,15928.49,0,27-08-2019
387,15721181,611,2,1,46,6,0,2,1,0,45886.33,0,29-11-2016
388,15776433,730,2,1,62,6,0,2,1,1,186489.95,0,21-05-2017
389,15748936,709,2,2,45,4,0,2,0,1,162922.65,0,23-11-2018
390,15717225,544,1,2,21,4,161525.96,2,1,0,9262.77,0,30-12-2018
391,15685226,712,3,2,29,3,147199.07,1,1,1,84932.4,0,11-10-2019
392,15785611,752,3,1,38,5,183102.29,1,1,1,71557.12,0,18-06-2018
393,15573456,648,2,1,46,5,127209,2,1,0,77405.95,1,28-09-2017
394,15684548,556,2,1,38,4,0,2,0,0,417.41,1,20-12-2018
395,15620505,594,2,2,24,7,97378.54,1,1,1,71405.17,0,01-06-2016
396,15807432,645,3,2,37,6,136925.09,2,0,1,153400.24,0,10-12-2016
397,15584766,557,1,1,33,4,54503.55,1,1,1,371.05,0,01-12-2018
398,15612187,547,3,1,32,5,155726.85,1,1,0,67789.99,0,04-12-2017
399,15762218,701,1,2,39,6,0,2,0,1,145894.9,0,23-12-2016
400,15646372,616,1,2,66,4,135842.41,1,1,0,183840.51,1,06-11-2018
401,15690452,605,1,1,52,6,63349.75,1,1,0,108887.44,0,09-07-2017
402,15747795,593,3,2,38,6,129499.42,1,1,1,154071.27,0,01-09-2017
403,15781589,751,2,1,52,4,0,2,0,1,179291.85,0,08-06-2019
404,15732674,443,2,1,36,4,70438.01,2,0,1,56937.43,0,10-12-2018
405,15642291,685,1,1,23,4,0,2,1,1,112239.03,0,18-10-2018
406,15692761,718,1,1,36,7,0,1,1,0,45909.87,0,13-08-2016
407,15578045,538,2,2,49,5,141434.04,1,0,0,173779.25,1,06-09-2018
408,15745354,611,2,2,37,6,0,2,1,0,125696.26,0,31-07-2017
409,15701376,668,3,1,37,7,152958.29,2,1,1,159585.61,0,09-08-2016
410,15691625,537,3,2,41,3,138306.34,1,1,0,106761.47,0,13-12-2019
411,15566594,709,2,1,23,5,0,2,0,0,129590.18,0,12-04-2018
412,15760431,850,1,1,38,6,0,2,1,1,80006.65,0,08-09-2017
413,15686302,745,2,2,31,6,124328.84,1,1,1,140451.52,0,23-03-2017
414,15801559,693,3,2,41,6,181461.48,3,1,1,187929.43,1,28-03-2017
415,15810432,795,2,1,35,4,0,2,1,0,167155.36,0,04-11-2018
416,15809616,626,2,1,26,4,0,2,0,0,191420.71,0,04-07-2019
417,15720559,487,3,2,61,4,110368.03,1,0,0,11384.45,1,03-11-2018
418,15695632,556,1,2,39,6,89588.35,1,1,1,94898.1,0,10-11-2016
419,15659843,643,1,2,46,6,0,2,0,0,106781.59,0,15-12-2016
420,15615624,605,1,2,28,4,0,2,0,0,159508.52,0,16-09-2019
421,15810418,756,3,2,60,3,115924.89,1,1,0,93524.19,1,03-12-2019
422,15716186,586,1,2,38,7,0,2,1,0,87168.46,0,17-04-2016
423,15674551,535,3,1,40,7,111756.5,1,1,0,8128.32,1,21-03-2016
424,15622834,678,1,2,35,3,0,1,1,0,125518.32,0,24-09-2019
425,15566111,596,1,1,39,7,0,1,1,0,48963.59,0,26-01-2016
426,15784597,648,1,1,26,5,162923.85,1,1,0,98368.24,0,17-09-2018
427,15652883,492,3,1,39,6,124576.65,2,1,0,148584.61,0,19-09-2017
428,15806964,702,1,1,45,4,80793.58,1,1,1,27474.81,0,11-12-2018
429,15576313,486,3,2,40,5,71340.09,1,1,0,76192.21,0,24-12-2017
430,15806467,568,3,1,40,6,99282.63,1,0,0,134600.94,1,24-11-2016
431,15597602,619,3,1,57,7,137946.39,1,1,1,72467.99,1,08-04-2016
432,15743040,724,3,1,41,4,127892.57,2,0,1,199645.45,0,08-03-2019
433,15705521,548,3,2,33,5,101084.36,1,1,0,42749.85,0,25-05-2018
434,15595039,545,3,2,37,3,114754.08,1,1,0,136050.44,1,04-12-2019
435,15799384,683,1,1,33,4,0,1,0,0,73564.44,0,04-05-2019
436,15581197,762,1,2,51,5,99286.98,1,0,1,85578.63,0,30-09-2017
437,15693737,627,3,2,30,4,79871.02,2,1,0,129826.89,0,30-06-2019
438,15624623,516,1,1,35,4,104088.59,2,0,0,119666,0,21-10-2018
439,15783501,800,1,2,38,5,168190.33,2,1,0,68052.08,0,27-08-2018
440,15690134,464,3,2,42,3,85679.25,1,1,1,164104.74,0,25-11-2019
441,15782735,626,1,2,35,5,0,1,0,0,80190.36,0,01-08-2018
442,15611088,790,1,2,31,5,0,2,1,0,84126.75,0,06-11-2017
443,15672145,534,1,2,34,6,121551.58,2,1,1,70179,0,12-06-2017
444,15732628,745,1,1,46,5,122220.19,1,1,1,118024.1,0,04-08-2018
445,15787470,553,2,1,47,5,116528.15,1,0,0,145704.19,1,30-10-2017
446,15803406,748,1,2,26,4,77780.29,1,0,1,183049.41,0,17-12-2018
447,15730460,722,1,1,37,6,0,1,0,0,120906.83,0,25-11-2016
448,15644572,501,1,1,40,5,125832.2,1,1,1,100433.83,0,28-08-2018
449,15694860,675,1,2,38,5,68065.8,1,0,0,138777,1,13-11-2017
450,15658169,778,2,2,47,7,127299.34,2,1,0,124694.99,0,27-07-2016
451,15794396,494,3,2,38,4,174937.64,1,1,0,40084.32,0,01-04-2019
452,15785798,850,1,1,40,6,0,2,0,1,119232.33,0,02-05-2017
453,15710825,592,2,1,31,6,110071.1,1,0,0,43921.36,0,15-01-2017
454,15668444,590,2,2,44,4,139432.37,1,1,0,62222.81,0,17-11-2018
455,15726631,758,1,2,39,6,127357.76,1,0,1,56577,0,20-12-2016
456,15733797,506,1,1,36,5,0,2,1,0,164253.35,0,23-01-2018
457,15747960,733,1,1,33,5,0,1,1,1,7666.73,0,06-09-2018
458,15634632,711,1,1,38,5,0,2,1,0,68487.51,0,14-06-2018
459,15707362,514,3,1,43,7,95556.31,1,0,1,199273.98,1,30-08-2016
460,15662976,637,2,1,37,3,0,1,1,1,186062.36,0,02-12-2019
461,15732778,468,3,1,29,5,111681.98,2,1,1,195711.16,0,08-05-2018
462,15718443,539,1,1,39,6,0,2,1,0,36692.17,0,07-08-2017
463,15670039,509,2,2,25,3,108738.71,2,1,0,106920.57,0,12-12-2019
464,15773792,662,1,2,32,3,133950.37,1,1,1,48725.68,1,31-12-2019
465,15613786,818,2,1,26,4,0,2,1,1,167036.94,0,03-10-2018
466,15726032,608,1,1,33,4,89968.69,1,1,0,68777.26,0,04-07-2019
467,15663252,850,2,2,32,4,0,2,1,1,18924.92,0,25-08-2019
468,15593782,816,3,2,38,3,130878.75,3,1,0,71905.77,1,25-12-2019
469,15633283,536,1,1,35,5,0,2,1,0,64833.28,0,08-12-2017
470,15749167,753,1,1,35,5,0,2,1,1,184843.77,0,08-09-2018
471,15759298,631,2,1,27,5,134169.62,1,1,1,176730.02,0,18-11-2017
472,15683625,703,1,1,37,6,149762.08,1,1,0,20629.4,1,28-08-2017
473,15635367,774,1,1,26,6,93844.69,1,1,0,28415.36,0,02-12-2016
474,15681705,785,1,1,28,6,0,2,1,0,77231.27,0,03-01-2017
475,15603156,571,1,2,33,7,0,2,1,0,102750.7,0,11-06-2016
476,15591986,621,3,1,46,6,141078.37,1,0,0,34580.8,1,18-09-2017
477,15798888,605,3,2,31,6,117992.59,1,1,1,183598.77,0,09-06-2017
478,15809722,611,1,2,40,7,100812.33,2,1,0,147358.27,0,24-07-2016
479,15677538,569,1,1,38,6,0,1,1,1,108469.2,0,12-08-2017
480,15797736,658,1,1,29,5,80262.6,1,1,1,20612.82,0,01-06-2018
481,15695585,788,2,1,34,3,156478.62,1,0,1,181196.76,0,29-11-2019
482,15744398,525,1,2,23,3,0,2,1,0,160249.1,0,04-12-2019
483,15750658,798,1,1,37,6,0,3,0,0,110783.28,0,05-11-2016
484,15578186,486,3,1,37,3,115217.99,2,1,0,144995.33,0,28-11-2019
485,15676519,615,2,1,61,7,0,2,1,0,150227.85,1,14-09-2016
486,15637954,730,1,2,35,3,155470.55,1,1,1,53718.28,0,05-11-2019
487,15758639,641,1,1,37,3,0,2,1,0,75248.3,0,19-12-2019
488,15613772,542,1,1,39,6,135096.77,1,1,1,14353.43,1,30-06-2017
489,15731744,692,1,1,30,5,0,2,0,1,130486.57,0,17-03-2018
490,15807709,714,3,2,55,4,180075.22,1,1,1,100127.71,0,12-12-2018
491,15714689,591,2,1,29,7,97541.24,1,1,1,196356.17,0,15-09-2016
492,15699005,710,1,2,41,5,156067.05,1,1,1,9983.88,0,26-07-2018
493,15624170,639,1,2,38,4,81550.94,2,0,1,118974.77,0,13-02-2019
494,15725679,531,1,2,47,6,0,1,0,0,194998.34,1,26-03-2017
495,15585865,673,1,2,38,4,170061.92,2,0,0,134901.34,1,20-12-2018
496,15804256,765,3,1,36,6,92310.54,2,1,1,72924.56,0,04-09-2017
497,15662403,622,1,2,32,4,169089.38,2,1,0,101057.95,0,13-03-2019
498,15733616,806,1,1,40,3,80613.93,1,1,1,142838.64,0,07-11-2019
499,15591995,757,3,1,26,5,121581.56,2,1,1,127059.04,0,09-01-2018
500,15677020,570,1,2,58,5,0,1,0,1,116503.92,1,18-10-2017
501,15727688,555,2,1,32,4,0,2,1,1,54405.79,0,03-10-2018
502,15715941,692,1,1,54,4,0,2,1,1,88721.84,0,09-11-2018
503,15714485,774,1,1,60,6,85891.55,1,1,0,74135.48,1,20-04-2017
504,15730059,638,2,1,44,6,77637.35,2,1,1,111346.22,0,31-12-2016
505,15715527,543,2,2,41,6,0,1,0,0,194902.16,0,08-05-2017
506,15576623,584,1,1,31,5,0,2,1,0,31474.27,0,24-09-2017
507,15805565,691,3,1,30,6,116927.89,1,1,0,21198.39,0,07-11-2016
508,15677307,684,3,2,40,4,137326.65,1,1,0,186976.6,0,24-11-2018
509,15773890,733,1,1,22,4,0,2,1,1,117202.19,0,17-09-2019
510,15598883,599,2,2,37,3,0,2,1,1,143739.29,0,28-12-2019
511,15568506,524,3,2,31,5,67238.98,2,1,1,161811.23,0,14-04-2018
512,15761043,632,3,2,38,4,86569.76,2,1,0,98090.91,0,14-03-2019
513,15782236,735,2,1,34,4,0,2,0,0,71095.41,0,06-05-2019
514,15593601,734,1,1,34,3,133598.4,1,1,1,13107.24,0,26-09-2019
515,15682048,605,1,2,51,3,136188.78,1,1,1,67110.59,1,16-11-2019
516,15746902,793,2,1,38,6,0,2,1,0,88225.02,0,28-08-2017
517,15752081,468,1,2,56,4,0,3,0,1,62256.87,1,23-06-2019
518,15781307,779,3,1,37,6,120092.52,2,1,0,135925.72,0,18-03-2017
519,15775912,698,1,1,48,4,101238.24,2,0,1,177815.87,1,07-10-2018
520,15745417,707,1,1,58,4,89685.92,1,0,1,126471.13,0,17-05-2019
521,15671256,850,1,2,35,6,211774.31,1,1,0,188574.12,1,27-07-2017
522,15653547,850,1,1,56,4,131317.48,1,1,1,119175.45,0,04-01-2019
523,15595766,527,2,1,37,6,93722.73,2,1,1,139093.73,0,19-09-2017
524,15742358,696,3,1,32,7,101160.99,1,1,1,115916.55,0,02-08-2016
525,15763274,661,1,1,48,7,120320.54,1,0,0,96463.25,0,14-06-2016
526,15786063,776,1,2,31,6,0,2,1,1,112349.51,0,03-12-2016
527,15600258,701,1,1,43,3,0,2,1,1,165303.79,0,24-10-2019
528,15573318,610,1,1,26,4,0,2,1,0,166031.08,0,23-04-2019
529,15653849,572,3,2,48,7,152827.99,1,1,0,38411.79,1,14-06-2016
530,15694272,673,1,1,30,3,64097.75,1,1,1,77783.35,0,06-12-2019
531,15736112,519,2,2,57,3,119035.35,2,1,1,29871.79,0,15-10-2019
532,15749851,702,2,2,26,5,135219.57,1,0,1,59747.63,0,16-06-2018
533,15663478,729,1,1,32,4,93694.42,1,1,1,79919.13,0,31-12-2018
534,15592300,543,2,1,35,5,59408.63,1,1,0,76773.53,0,17-03-2018
535,15567832,550,1,2,40,4,114354.95,1,1,0,54018.93,0,06-12-2018
536,15776780,608,1,1,59,4,0,1,1,0,70649.64,1,23-09-2018
537,15592846,639,3,1,35,4,128173.9,2,1,0,59093.39,0,20-12-2018
538,15739803,686,2,1,34,3,0,2,1,0,127569.8,0,21-11-2019
539,15794142,564,3,2,62,6,114931.35,3,0,1,18260.98,1,19-06-2017
540,15762729,745,3,2,28,5,111071.36,1,1,0,73275.96,1,14-11-2017
541,15667896,833,1,1,37,5,151226.18,2,1,1,136129.49,0,27-09-2017
542,15626578,622,1,1,26,5,0,2,1,1,153237.59,0,22-12-2017
543,15776223,597,1,2,42,4,64740.12,1,1,1,106841.12,0,20-02-2019
544,15705953,721,2,1,51,4,169312.13,1,1,0,109078.35,1,15-05-2019
545,15802593,504,1,2,49,5,0,3,0,1,87822.14,1,14-10-2017
546,15615457,842,2,2,44,3,112652.08,2,1,0,126644.98,0,11-11-2019
547,15708916,587,1,1,38,3,0,2,1,0,47414.15,0,06-12-2019
548,15720187,479,3,2,30,7,143964.36,2,1,0,41879.99,0,25-08-2016
549,15595440,508,1,1,49,6,122451.46,2,1,1,75808.1,0,15-11-2016
550,15600651,749,1,1,24,3,0,3,1,1,47911.03,0,13-12-2019
551,15750141,721,3,2,36,4,65253.07,2,1,0,28737.78,0,19-09-2019
552,15657284,674,3,1,47,4,106901.94,1,1,1,2079.2,1,17-03-2019
553,15763063,685,2,2,25,4,128509.63,1,1,0,121562.33,0,15-04-2019
554,15709324,417,1,1,34,4,0,2,1,0,55003.79,0,30-06-2019
555,15711309,574,3,1,33,4,129834.67,1,1,0,193131.42,0,19-08-2019
556,15775318,590,2,2,51,4,154962.99,3,0,1,191932.27,1,11-01-2019
557,15705515,587,3,1,40,6,138241.9,2,1,0,159418.1,0,04-09-2017
558,15634844,598,3,1,41,6,91536.93,1,1,0,191468.78,1,11-04-2017
559,15717046,741,2,1,53,4,0,2,1,1,38913.68,0,28-02-2019
560,15571816,850,2,2,70,4,0,1,1,1,705.18,0,11-12-2018
561,15670080,584,3,2,29,7,105204.01,1,0,1,138490.03,0,02-04-2016
562,15800440,650,2,1,61,4,152968.73,1,0,1,82970.69,0,28-02-2019
563,15665678,607,2,1,36,5,158261.68,1,1,1,76744.72,0,26-09-2017
564,15665956,509,1,2,46,5,0,1,1,0,71244.59,1,09-09-2018
565,15788126,689,2,2,38,4,121021.05,1,1,1,12182.15,0,24-01-2019
566,15811773,543,1,1,36,7,0,2,1,1,141210.5,0,19-09-2016
567,15651674,438,2,2,54,5,0,1,0,0,191763.07,1,22-09-2018
568,15689614,687,2,2,63,6,137715.66,1,1,1,37938.74,0,04-12-2016
569,15795564,737,3,1,31,5,121192.22,2,1,1,74890.58,0,19-11-2017
570,15706647,761,1,1,31,5,0,3,1,1,166698.18,0,28-12-2017
571,15728505,601,1,1,44,7,100486.18,2,1,1,62678.53,0,06-06-2016
572,15730076,651,1,1,45,4,0,1,1,0,67740.08,1,14-11-2018
573,15622003,745,1,1,35,6,92566.53,2,1,0,161519.77,0,18-09-2017
574,15607312,648,2,2,49,4,0,2,1,1,159835.78,1,29-08-2019
575,15644753,848,2,1,40,4,110929.96,1,1,1,30876.84,0,06-11-2018
576,15653620,546,1,2,27,4,0,2,1,1,14858.1,0,17-07-2019
577,15761986,439,2,2,32,3,138901.61,1,1,0,75685.97,0,13-12-2019
578,15633922,755,1,1,30,7,123217.66,2,0,1,144183.1,0,12-05-2016
579,15734674,593,1,2,41,5,0,1,1,0,65170.66,0,21-09-2018
580,15658032,701,1,1,39,5,0,2,1,1,82526.92,0,20-03-2018
581,15692671,701,2,1,36,4,0,2,1,0,169161.46,0,29-06-2019
582,15737741,607,2,2,33,4,108431.87,2,0,1,109291.39,1,21-10-2018
583,15576352,586,2,2,57,4,0,2,0,1,6057.81,0,30-12-2018
584,15753719,547,3,2,30,5,72392.41,1,1,0,77077.14,0,10-02-2018
585,15803689,647,3,2,51,4,119741.77,2,0,0,54954.51,1,23-08-2019
586,15718057,760,1,2,51,4,100946.71,1,0,0,179614.8,1,01-12-2018
587,15722010,621,2,1,53,3,170491.84,1,1,0,35588.07,1,27-10-2019
588,15680998,725,1,1,44,5,0,1,1,1,117356.14,0,10-07-2018
589,15614782,526,1,1,36,5,0,1,1,0,160696.72,0,05-08-2018
590,15591047,519,2,2,47,4,157296.02,2,0,0,147278.43,1,09-11-2018
591,15788291,713,3,2,38,5,144606.22,1,1,1,56594.36,1,25-06-2018
592,15604044,700,1,1,38,5,134811.3,1,1,0,1299.75,0,24-11-2017
593,15679587,666,1,2,34,6,115897.12,1,1,1,25095.03,0,12-03-2017
594,15775153,630,2,1,32,4,82034,1,0,0,146326.45,0,03-10-2018
595,15603925,779,2,2,26,3,174318.13,2,0,1,38296.21,0,29-09-2019
596,15680970,611,3,2,41,3,114206.84,1,1,0,164061.6,0,06-11-2019
597,15697183,685,2,1,43,4,0,2,1,0,107811.28,0,18-06-2019
598,15567446,646,3,1,39,5,111574.41,1,1,1,30838.51,0,13-05-2018
599,15637476,683,3,2,57,7,162448.69,1,0,0,9221.78,1,15-07-2016
600,15714939,484,3,2,34,5,148249.54,1,0,1,33738.27,0,24-07-2018
601,15683503,601,1,2,43,7,0,3,0,1,110916.15,1,27-06-2016
602,15645569,762,2,2,26,3,123709.46,2,1,1,169654.57,0,30-11-2019
603,15782569,687,1,2,72,7,0,1,0,1,69829.4,0,20-08-2016
604,15592387,566,1,1,30,6,0,1,1,0,54926.51,1,27-05-2017
605,15609286,702,1,1,37,4,150525.8,1,1,1,94728.49,0,04-08-2019
606,15814035,601,1,1,29,4,0,1,1,1,80393.27,0,21-04-2019
607,15661249,699,1,1,53,6,0,2,0,1,111307.98,0,29-05-2017
608,15629117,584,1,1,28,4,0,2,1,0,19834.32,0,31-12-2018
609,15607170,699,1,1,35,6,0,2,1,1,78397.24,0,07-05-2017
610,15586585,698,3,2,51,5,111018.98,1,1,0,86410.28,0,02-04-2018
611,15686611,495,1,1,30,5,129755.99,1,0,0,172749.65,0,30-12-2017
612,15603203,650,1,2,27,4,0,2,1,0,1002.39,0,22-08-2019
613,15619857,605,1,2,64,4,129555.7,1,1,1,13601.79,0,08-11-2018
614,15805062,667,2,1,38,4,87202.38,1,1,1,77866.91,0,28-12-2018
615,15660271,688,3,1,26,3,146133.39,1,1,1,175296.76,0,31-12-2019
616,15745295,727,2,2,31,5,0,1,1,0,121751.04,1,27-10-2017
617,15719352,754,2,1,39,5,170184.99,2,1,0,89593.26,0,20-09-2018
618,15766575,612,3,2,62,4,140745.33,1,1,0,193437.89,1,29-08-2019
619,15594594,546,2,1,42,5,139070.51,1,1,1,86945,0,01-06-2018
620,15646161,673,2,2,37,3,0,2,1,1,183318.79,0,27-12-2019
621,15682585,593,1,1,35,7,114193.24,1,1,0,71154.1,0,08-08-2016
622,15603134,656,2,2,40,5,167878.5,1,0,1,151887.16,0,30-08-2018
623,15636444,535,3,2,53,4,141616.55,2,1,1,75888.65,0,09-10-2018
624,15773456,678,3,1,36,5,145747.67,2,0,1,89566.74,0,05-03-2018
625,15745307,477,2,2,48,5,129120.64,1,0,1,26475.79,0,30-06-2018
626,15604119,850,2,1,35,6,110349.82,1,0,0,126355.8,0,25-11-2016
627,15626900,427,1,1,29,6,141325.56,1,1,1,93839.3,0,16-11-2016
628,15605447,752,1,1,49,6,78653.84,1,1,0,7698.6,0,02-05-2017
629,15589030,649,1,1,47,6,0,2,1,1,145593.85,0,25-07-2017
630,15692463,799,2,2,28,7,142253.65,1,1,0,45042.56,0,26-04-2016
631,15712403,589,1,2,61,3,0,1,1,0,61108.56,1,01-12-2019
632,15811762,583,3,2,54,3,115988.86,1,1,0,57553.98,1,12-11-2019
633,15718673,839,2,2,33,5,75592.43,1,1,0,62674.42,0,17-11-2017
634,15724282,540,3,1,44,7,164113.04,2,1,1,12120.79,0,02-05-2016
635,15738181,850,1,1,31,4,67996.23,2,0,0,50129.87,1,06-09-2019
636,15633648,696,2,2,51,5,0,2,1,0,55022.43,0,20-10-2017
637,15603323,660,2,2,33,4,0,2,0,0,117834.91,0,12-08-2019
638,15583725,682,1,1,48,5,138778.15,1,0,1,168840.23,0,08-07-2018
639,15588350,744,1,2,43,3,147832.15,1,0,1,24234.11,0,28-10-2019
640,15798398,785,1,2,36,5,135438.4,1,0,0,190627.01,0,27-09-2017
641,15784844,752,2,1,48,7,116060.08,1,1,0,156618.38,1,12-09-2016
642,15580684,706,1,2,29,3,112564.62,1,1,0,42334.38,0,23-11-2019
643,15809663,583,1,2,27,7,125406.58,1,1,1,110784.42,0,23-03-2016
644,15640078,660,3,2,39,6,135134.99,1,1,0,173683,1,29-12-2016
645,15698786,819,1,2,39,5,133102.92,1,1,0,27046.46,1,23-08-2018
646,15569807,673,1,2,34,5,42157.08,1,1,0,20598.59,1,02-04-2018
647,15730830,752,1,2,30,3,0,2,1,1,104991.28,0,22-11-2019
648,15805112,578,1,1,38,6,82259.29,1,1,0,8996.97,0,04-10-2016
649,15633064,438,1,2,36,7,0,2,1,0,64420.5,0,16-08-2016
650,15703119,652,1,1,38,6,0,2,1,1,145700.22,0,19-09-2017
651,15730447,629,1,2,49,5,0,2,1,1,196335.48,0,16-12-2017
652,15813850,720,1,1,52,4,0,1,1,1,14781.12,0,23-07-2019
653,15711889,668,1,1,42,7,150461.07,1,1,0,108139.23,0,25-07-2016
654,15664610,459,3,1,48,6,133994.52,1,1,1,19287.06,1,23-09-2016
655,15751710,729,2,1,31,5,164870.81,2,1,1,9567.39,0,04-06-2018
656,15692926,498,3,1,25,5,121702.73,1,1,1,132210.49,0,22-09-2018
657,15813741,549,2,1,25,5,193858.2,1,0,1,21600.11,0,10-12-2017
658,15698474,601,3,2,54,4,131039.97,2,1,1,199661.5,0,19-02-2019
659,15568595,544,1,1,64,6,113829.45,1,1,1,124341.49,0,06-11-2016
660,15603065,751,1,2,30,4,0,2,1,0,15766.1,0,28-12-2018
661,15592937,632,3,2,41,7,81877.38,1,1,1,33642.21,0,21-06-2016
662,15699637,694,2,1,57,6,116326.07,1,1,1,117704.65,0,15-11-2016
663,15667215,678,1,1,31,6,0,2,1,1,58803.28,0,25-06-2017
664,15788659,695,1,1,46,5,0,2,1,1,137537.22,0,14-11-2017
665,15763218,661,1,2,41,4,0,2,0,1,131300.68,0,31-03-2019
666,15645772,661,1,1,33,6,0,2,1,1,84174.81,0,30-09-2016
667,15725511,559,1,2,31,6,127070.73,1,0,1,160941.78,0,14-09-2017
668,15575024,503,1,1,29,3,0,2,1,1,143954.99,0,16-10-2019
669,15640825,695,2,1,46,6,122549.64,1,1,1,56297.85,0,06-03-2017
670,15662397,640,1,2,42,5,176099.13,1,1,1,8404.73,0,01-09-2018
671,15576368,624,3,2,48,4,122388.38,2,0,0,30020.09,0,15-07-2019
672,15674991,667,1,1,42,7,0,2,0,1,58137.42,0,12-09-2016
673,15721024,642,1,1,26,6,0,1,0,0,47472.68,0,21-04-2017
674,15745621,640,2,2,32,4,118879.35,2,1,1,19131.71,0,28-10-2018
675,15642394,529,2,1,35,6,0,2,1,1,187288.5,0,07-11-2016
676,15754605,563,1,2,39,4,0,2,1,1,17603.81,0,17-09-2019
677,15607040,593,2,2,38,4,88736.44,2,1,0,67020.03,0,04-12-2018
678,15715142,739,3,1,45,7,102703.62,1,0,1,147802.94,1,24-05-2016
679,15810978,788,2,2,70,5,0,2,1,1,41610.62,0,21-11-2017
680,15668886,684,2,2,38,4,0,2,1,0,44255.65,0,16-03-2019
681,15780804,482,1,1,55,6,97318.25,1,0,1,78416.14,0,26-05-2017
682,15613880,591,2,1,58,5,128468.69,1,0,1,137254.55,0,09-12-2017
683,15775238,651,3,2,41,4,133432.59,1,0,1,151303.48,0,11-05-2019
684,15786905,749,3,2,40,6,141782.57,2,0,0,86333.63,0,15-09-2017
685,15747867,583,1,1,24,4,135125.28,1,0,0,89801.9,0,09-12-2018
686,15600337,661,2,1,42,6,178820.91,1,0,0,29358.57,1,18-11-2016
687,15801277,715,1,2,31,4,112212.14,2,1,1,181600.72,0,24-12-2018
688,15579334,769,3,2,45,5,126674.81,1,1,0,124118.71,1,15-03-2018
689,15802741,625,1,2,51,6,136294.97,1,1,0,38867.46,1,12-03-2017
690,15720649,641,1,2,36,5,66392.64,1,1,0,31106.67,0,09-04-2018
691,15589493,716,3,1,27,6,122552.34,2,1,0,67611.36,0,02-01-2017
692,15688251,767,1,1,43,6,76408.85,2,1,0,77837.63,0,31-12-2016
693,15665238,745,3,1,36,4,145071.24,1,0,0,6078.46,0,13-09-2019
694,15740900,589,1,1,34,6,0,2,1,1,177896.92,0,14-12-2016
695,15681068,796,1,2,45,4,109730.22,1,1,1,123882.73,0,08-05-2019
